state,state_num,year,treated,post,treatedpost,xit,xt,xi,y
Montana,26,1976,0,0,0,-2.999636069,10.78691314,3.02557137,26.37850667
Montana,26,1977,0,0,0,-2.531504184,9.997850478,3.02557137,29.79048804
Montana,26,1978,0,0,0,-1.799195343,8.033382843,3.02557137,30.76084742
Montana,26,1979,0,0,0,-4.214476863,11.2013559,3.02557137,27.380894
Montana,26,1980,0,0,0,-3.774124826,10.52720859,3.02557137,30.52250007
Montana,26,1981,0,0,0,-3.409912744,10.43217629,3.02557137,32.04225603
Montana,26,1982,0,0,0,-4.317196884,11.78202509,3.02557137,32.63307958
Montana,26,1983,0,0,0,-2.506066447,11.47399555,3.02557137,38.66688131
Montana,26,1984,0,0,0,-4.196329763,12.27110877,3.02557137,35.49626776
Montana,26,1985,0,0,0,-3.440387162,12.87496073,3.02557137,43.55862386
Montana,26,1986,0,0,0,-4.52132374,12.31330669,3.02557137,39.21606847
Montana,26,1987,0,0,0,-4.102854612,15.33778704,3.02557137,45.38044277
Montana,26,1988,0,0,0,-4.789675749,15.15337312,3.02557137,43.09048583
Montana,26,1989,0,0,0,-5.483239387,14.36186306,3.02557137,40.7180832
Montana,26,1990,0,0,0,-4.616260713,17.25381492,3.02557137,50.44898311
Montana,26,1991,0,0,0,-5.546283246,16.92646422,3.02557137,49.32257432
Montana,26,1992,0,0,0,-4.004791987,16.70492852,3.02557137,54.70921316
Montana,26,1993,0,0,0,-4.517212598,18.39512566,3.02557137,54.78360137
Montana,26,1994,0,0,0,-6.392845577,18.87813349,3.02557137,52.27571743
Montana,26,1995,0,0,0,-5.669102999,19.32158108,3.02557137,52.68985229
Montana,26,1996,0,0,0,-3.955773934,19.68864025,3.02557137,64.31558975
Montana,26,1997,0,0,0,-4.638293866,20.05391765,3.02557137,60.09880359
Montana,26,1998,0,0,0,-5.685878889,19.93808829,3.02557137,58.89540669
Montana,26,1999,0,0,0,-6.659158524,20.19403734,3.02557137,60.02029039
Montana,26,2000,0,1,0,-6.069253438,20.619529,3.02557137,61.84175329
Montana,26,2001,0,1,0,-6.780886113,20.80529302,3.02557137,64.28492434
Montana,26,2002,0,1,0,-7.191863251,21.79208272,3.02557137,61.94057597
Montana,26,2003,0,1,0,-7.892721373,21.23460365,3.02557137,59.97045347
Montana,26,2004,0,1,0,-6.80534509,25.16895597,3.02557137,71.74038161
Montana,26,2005,0,1,0,-6.876042902,24.707962,3.02557137,70.28198034
Montana,26,2006,0,1,0,-5.722413484,22.87689142,3.02557137,75.42202714
Montana,26,2007,0,1,0,-7.299692892,24.09711516,3.02557137,71.44692815
Montana,26,2008,0,1,0,-6.937619669,24.53334465,3.02557137,76.8474021
Montana,26,2009,0,1,0,-6.782271574,26.27996512,3.02557137,82.35808611
Montana,26,2010,0,1,0,-7.546183451,25.91663093,3.02557137,77.73959452
Nebraska,27,1961,0,0,0,1.025508282,0.939524353,1.715226993,7.441674616
Nebraska,27,1962,0,0,0,0.701971746,1.769822511,1.715226993,9.491417164
Nebraska,27,1963,0,0,0,0.673807877,4.058708314,1.715226993,10.11417137
Nebraska,27,1964,0,0,0,0.502587843,3.070508391,1.715226993,14.92797701
Nebraska,27,1965,0,0,0,-1.120245148,3.629287735,1.715226993,11.43595012
Nebraska,27,1966,0,0,0,-3.047570564,5.715064987,1.715226993,7.254836017
Nebraska,27,1967,0,0,0,1.22248909,4.960916206,1.715226993,21.00396368
Nebraska,27,1968,0,0,0,-3.60646117,3.734938765,1.715226993,7.451480813
Nebraska,27,1969,0,0,0,-6.044022573,4.813147148,1.715226993,3.627735121
Nebraska,27,1970,0,0,0,-8.036154062,5.55433803,1.715226993,1.470066263
Nebraska,27,1971,0,0,0,-6.96853842,7.724081797,1.715226993,4.499964847
Nebraska,27,1972,0,0,0,-6.283062112,7.359813827,1.715226993,12.5244521
Nebraska,27,1973,0,0,0,-1.738105362,7.900771451,1.715226993,22.26370489
Nebraska,27,1974,0,0,0,-4.375754034,8.110682716,1.715226993,19.51036718
Nebraska,27,1975,0,0,0,-5.270333752,7.944158865,1.715226993,18.12243299
Nebraska,27,1976,0,0,0,-7.769348456,10.78691314,1.715226993,14.204903
Nebraska,27,1977,0,0,0,-6.556841452,9.997850478,1.715226993,18.38217871
Nebraska,27,1978,0,0,0,-4.660090503,8.033382843,1.715226993,22.2496007
Nebraska,27,1979,0,0,0,-10.91590398,11.2013559,1.715226993,10.5551916
Nebraska,27,1980,0,0,0,-9.77534948,10.52720859,1.715226993,13.09513678
Nebraska,27,1981,0,0,0,-8.832004849,10.43217629,1.715226993,18.64161848
Nebraska,27,1982,0,0,0,-11.1819588,11.78202509,1.715226993,13.32689909
Nebraska,27,1983,0,0,0,-6.490955247,11.47399555,1.715226993,28.46399381
Nebraska,27,1984,0,0,0,-10.86890123,12.27110877,1.715226993,17.10288383
Nebraska,27,1985,0,0,0,-8.91093655,12.87496073,1.715226993,28.56833159
Nebraska,27,1986,0,0,0,-11.71066716,12.31330669,1.715226993,16.26430804
Nebraska,27,1987,0,0,0,-10.62679152,15.33778704,1.715226993,25.60282431
Nebraska,27,1988,0,0,0,-12.4057249,15.15337312,1.715226993,21.76635475
Nebraska,27,1989,0,0,0,-14.20212202,14.36186306,1.715226993,16.0435537
Nebraska,27,1990,0,0,0,-11.95656313,17.25381492,1.715226993,29.24859844
Nebraska,27,1991,0,0,0,-14.36541173,16.92646422,1.715226993,26.20185963
Nebraska,27,1992,0,0,0,-10.37279981,16.70492852,1.715226993,35.3513012
Nebraska,27,1993,0,0,0,-11.70001891,18.39512566,1.715226993,36.09857007
Nebraska,27,1994,0,0,0,-16.5580903,18.87813349,1.715226993,23.50950269
Nebraska,27,1995,0,0,0,-14.6835268,19.32158108,1.715226993,27.55681343
Nebraska,27,1996,0,0,0,-10.24583829,19.68864025,1.715226993,46.85825538
Nebraska,27,1997,0,0,0,-12.01363114,20.05391765,1.715226993,41.70458726
Nebraska,27,1998,0,0,0,-14.72697799,19.93808829,1.715226993,36.07018492
Nebraska,27,1999,0,0,0,-17.24786668,20.19403734,1.715226993,31.46744872
Nebraska,27,2000,0,1,0,-15.71995527,20.619529,1.715226993,35.15208902
Nebraska,27,2001,0,1,0,-17.56315294,20.80529302,1.715226993,33.08619747
Nebraska,27,2002,0,1,0,-18.6276236,21.79208272,1.715226993,30.91995373
Nebraska,27,2003,0,1,0,-20.44291414,21.23460365,1.715226993,25.52369425
Nebraska,27,2004,0,1,0,-17.62650406,25.16895597,1.715226993,41.4862081
Nebraska,27,2005,0,1,0,-17.80961826,24.707962,1.715226993,40.87983192
Nebraska,27,2006,0,1,0,-14.82160614,22.87689142,1.715226993,48.79516161
Nebraska,27,2007,0,1,0,-18.90691284,24.09711516,1.715226993,37.99829564
Nebraska,27,2008,0,1,0,-17.96910806,24.53334465,1.715226993,45.78254719
Nebraska,27,2009,0,1,0,-17.56674142,26.27996512,1.715226993,53.33721669
Nebraska,27,2010,0,1,0,-19.5453473,25.91663093,1.715226993,44.11482987
Nevada,28,1961,0,0,0,-0.738562122,0.939524353,0.779282288,1.522650724
Nevada,28,1962,0,0,0,-0.50555393,1.769822511,0.779282288,7.103003534
Nevada,28,1963,0,0,0,-0.485270557,4.058708314,0.779282288,9.433558912
Nevada,28,1964,0,0,0,-0.361959381,3.070508391,0.779282288,9.227133685
Nevada,28,1965,0,0,0,0.806790786,3.629287735,0.779282288,15.76995852
Nevada,28,1966,0,0,0,2.194833743,5.715064987,0.779282288,25.48940584
Nevada,28,1967,0,0,0,-0.880425982,4.960916206,0.779282288,15.17992663
Nevada,28,1968,0,0,0,2.597341883,3.734938765,0.779282288,24.76174739
Nevada,28,1969,0,0,0,4.352852348,4.813147148,0.779282288,33.04595908
Nevada,28,1970,0,0,0,5.787568073,5.55433803,0.779282288,42.11516193
Nevada,28,1971,0,0,0,5.018680599,7.724081797,0.779282288,40.34493063
Nevada,28,1972,0,0,0,4.52500654,7.359813827,0.779282288,40.60037328
Nevada,28,1973,0,0,0,1.251768324,7.900771451,0.779282288,32.20556548
Nevada,28,1974,0,0,0,3.151379895,8.110682716,0.779282288,41.18539147
Nevada,28,1975,0,0,0,3.795648406,7.944158865,0.779282288,47.42629136
Nevada,28,1976,0,0,0,5.595417003,10.78691314,0.779282288,53.36869474
Nevada,28,1977,0,0,0,4.722180033,9.997850478,0.779282288,52.65169763
Nevada,28,1978,0,0,0,3.35615654,8.033382843,0.779282288,47.97692409
Nevada,28,1979,0,0,0,7.86153885,11.2013559,0.779282288,66.19758548
Nevada,28,1980,0,0,0,7.040121446,10.52720859,0.779282288,63.32344419
Nevada,28,1981,0,0,0,6.36073287,10.43217629,0.779282288,63.09948989
Nevada,28,1982,0,0,0,8.053149212,11.78202509,0.779282288,70.63893859
Nevada,28,1983,0,0,0,4.674729362,11.47399555,0.779282288,64.15810672
Nevada,28,1984,0,0,0,7.82768788,12.27110877,0.779282288,74.69154376
Nevada,28,1985,0,0,0,6.417578792,12.87496073,0.779282288,72.13780658
Nevada,28,1986,0,0,0,8.433920364,12.31330669,0.779282288,80.09730154
Nevada,28,1987,0,0,0,7.653322577,15.33778704,0.779282288,82.28436855
Nevada,28,1988,0,0,0,8.934494887,15.15337312,0.779282288,86.71197139
Nevada,28,1989,0,0,0,10.22824442,14.36186306,0.779282288,90.27760061
Nevada,28,1990,0,0,0,8.611012498,17.25381492,0.779282288,90.57647914
Nevada,28,1991,0,0,0,10.34584425,16.92646422,0.779282288,98.87583184
Nevada,28,1992,0,0,0,7.470399961,16.70492852,0.779282288,89.77449006
Nevada,28,1993,0,0,0,8.426251583,18.39512566,0.779282288,96.20284912
Nevada,28,1994,0,0,0,11.92499224,18.87813349,0.779282288,107.0099819
Nevada,28,1995,0,0,0,10.57494795,19.32158108,0.779282288,104.4040491
Nevada,28,1996,0,0,0,7.378963387,19.68864025,0.779282288,100.7744296
Nevada,28,1997,0,0,0,8.652112376,20.05391765,0.779282288,103.2695454
Nevada,28,1998,0,0,0,10.60624112,19.93808829,0.779282288,113.2412334
Nevada,28,1999,0,0,0,12.42176316,20.19403734,0.779282288,119.4882862
Nevada,28,2000,0,1,0,11.32137469,20.619529,0.779282288,115.9052772
Nevada,28,2001,0,1,0,12.64882958,20.80529302,0.779282288,124.2815409
Nevada,28,2002,0,1,0,13.41545207,21.79208272,0.779282288,126.4189611
Nevada,28,2003,0,1,0,14.72280848,21.23460365,0.779282288,132.6074238
Nevada,28,2004,0,1,0,12.69445451,25.16895597,0.779282288,129.4135684
Nevada,28,2005,0,1,0,12.82633175,24.707962,0.779282288,131.9606643
Nevada,28,2006,0,1,0,10.67439148,22.87689142,0.779282288,126.2317162
Nevada,28,2007,0,1,0,13.61659374,24.09711516,0.779282288,136.8175356
Nevada,28,2008,0,1,0,12.94119492,24.53334465,0.779282288,138.5451461
Nevada,28,2009,0,1,0,12.65141397,26.27996512,0.779282288,142.9949773
Nevada,28,2010,0,1,0,14.07638867,25.91663093,0.779282288,143.5383265
New Hampshire,29,1961,0,0,0,-0.493126839,0.939524353,2.18130348,3.451247002
New Hampshire,29,1962,0,0,0,-0.337550768,1.769822511,2.18130348,7.850359194
New Hampshire,29,1963,0,0,0,-0.324007864,4.058708314,2.18130348,11.77354266
New Hampshire,29,1964,0,0,0,-0.241674844,3.070508391,2.18130348,13.745563
New Hampshire,29,1965,0,0,0,0.538682094,3.629287735,2.18130348,17.8720435
New Hampshire,29,1966,0,0,0,1.465457534,5.715064987,2.18130348,23.87676524
New Hampshire,29,1967,0,0,0,-0.587847208,4.960916206,2.18130348,17.78493565
New Hampshire,29,1968,0,0,0,1.734206175,3.734938765,2.18130348,23.51684439
New Hampshire,29,1969,0,0,0,2.906334153,4.813147148,2.18130348,31.19085009
New Hampshire,29,1970,0,0,0,3.864272299,5.55433803,2.18130348,36.15247959
New Hampshire,29,1971,0,0,0,3.350897678,7.724081797,2.18130348,38.48223551
New Hampshire,29,1972,0,0,0,3.021278921,7.359813827,2.18130348,38.98693525
New Hampshire,29,1973,0,0,0,0.835786914,7.900771451,2.18130348,33.11580217
New Hampshire,29,1974,0,0,0,2.104129036,8.110682716,2.18130348,39.51240044
New Hampshire,29,1975,0,0,0,2.534297447,7.944158865,2.18130348,42.39571659
New Hampshire,29,1976,0,0,0,3.735975915,10.78691314,2.18130348,50.56775678
New Hampshire,29,1977,0,0,0,3.152928702,9.997850478,2.18130348,49.18628178
New Hampshire,29,1978,0,0,0,2.240855328,8.033382843,2.18130348,46.70069494
New Hampshire,29,1979,0,0,0,5.249031445,11.2013559,2.18130348,59.29882789
New Hampshire,29,1980,0,0,0,4.700583378,10.52720859,2.18130348,58.52819528
New Hampshire,29,1981,0,0,0,4.246965828,10.43217629,2.18130348,58.0407407
New Hampshire,29,1982,0,0,0,5.376966807,11.78202509,2.18130348,65.95314652
New Hampshire,29,1983,0,0,0,3.121246602,11.47399555,2.18130348,59.49742227
New Hampshire,29,1984,0,0,0,5.226429661,12.27110877,2.18130348,67.32889807
New Hampshire,29,1985,0,0,0,4.284920996,12.87496073,2.18130348,69.87350629
New Hampshire,29,1986,0,0,0,5.631201987,12.31330669,2.18130348,72.9162707
New Hampshire,29,1987,0,0,0,5.110008567,15.33778704,2.18130348,74.51039609
New Hampshire,29,1988,0,0,0,5.965428081,15.15337312,2.18130348,81.3085991
New Hampshire,29,1989,0,0,0,6.829245219,14.36186306,2.18130348,81.7205853
New Hampshire,29,1990,0,0,0,5.749443746,17.25381492,2.18130348,85.04288277
New Hampshire,29,1991,0,0,0,6.907764857,16.92646422,2.18130348,90.15744489
New Hampshire,29,1992,0,0,0,4.987873882,16.70492852,2.18130348,84.27850529
New Hampshire,29,1993,0,0,0,5.626081657,18.39512566,2.18130348,87.47055743
New Hampshire,29,1994,0,0,0,7.962138256,18.87813349,2.18130348,96.73275312
New Hampshire,29,1995,0,0,0,7.06073396,19.32158108,2.18130348,95.40006936
New Hampshire,29,1996,0,0,0,4.926823055,19.68864025,2.18130348,94.91917309
New Hampshire,29,1997,0,0,0,5.776885518,20.05391765,2.18130348,94.0331294
New Hampshire,29,1998,0,0,0,7.081627935,19.93808829,2.18130348,104.7892346
New Hampshire,29,1999,0,0,0,8.293824745,20.19403734,2.18130348,111.3744795
New Hampshire,29,2000,0,1,0,7.559111886,20.619529,2.18130348,105.2005292
New Hampshire,29,2001,0,1,0,8.445433584,20.80529302,2.18130348,113.3065526
New Hampshire,29,2002,0,1,0,8.957295907,21.79208272,2.18130348,114.8590077
New Hampshire,29,2003,0,1,0,9.830198154,21.23460365,2.18130348,118.0187279
New Hampshire,29,2004,0,1,0,8.475896662,25.16895597,2.18130348,120.501515
New Hampshire,29,2005,0,1,0,8.563949118,24.707962,2.18130348,121.6574867
New Hampshire,29,2006,0,1,0,7.127130911,22.87689142,2.18130348,116.3690769
New Hampshire,29,2007,0,1,0,9.09159518,24.09711516,2.18130348,124.5143826
New Hampshire,29,2008,0,1,0,8.640641528,24.53334465,2.18130348,126.6578963
New Hampshire,29,2009,0,1,0,8.447159143,26.27996512,2.18130348,132.0519691
New Hampshire,29,2010,0,1,0,9.398593352,25.91663093,2.18130348,130.7571793
New Jersey,30,1961,0,0,0,2.252043074,0.939524353,1.861108638,7.34193421
New Jersey,30,1962,0,0,0,1.541548359,1.769822511,1.861108638,12.60717622
New Jersey,30,1963,0,0,0,1.479699764,4.058708314,1.861108638,16.51060128
New Jersey,30,1964,0,0,0,1.103696079,3.070508391,1.861108638,13.06503313
New Jersey,30,1965,0,0,0,-2.460087715,3.629287735,1.861108638,5.044521149
New Jersey,30,1966,0,0,0,-6.69254486,5.715064987,1.861108638,-3.929087461
New Jersey,30,1967,0,0,0,2.684618093,4.960916206,1.861108638,25.69019245
New Jersey,30,1968,0,0,0,-7.919883283,3.734938765,1.861108638,-7.652496448
New Jersey,30,1969,0,0,0,-13.27283203,4.813147148,1.861108638,-20.19589886
New Jersey,30,1970,0,0,0,-17.64760501,5.55433803,1.861108638,-31.7826042
New Jersey,30,1971,0,0,0,-15.30309307,7.724081797,1.861108638,-19.69157605
New Jersey,30,1972,0,0,0,-13.79776913,7.359813827,1.861108638,-14.2903702
New Jersey,30,1973,0,0,0,-3.816924944,7.900771451,1.861108638,14.41463647
New Jersey,30,1974,0,0,0,-9.609270581,8.110682716,1.861108638,1.511524983
New Jersey,30,1975,0,0,0,-11.57379109,7.944158865,1.861108638,-2.398572734
New Jersey,30,1976,0,0,0,-17.0616929,10.78691314,1.861108638,-13.5517927
New Jersey,30,1977,0,0,0,-14.39899573,9.997850478,1.861108638,-7.274843923
New Jersey,30,1978,0,0,0,-10.23368092,8.033382843,1.861108638,4.620003084
New Jersey,30,1979,0,0,0,-23.97161133,11.2013559,1.861108638,-30.08904986
New Jersey,30,1980,0,0,0,-21.46692374,10.52720859,1.861108638,-22.05301302
New Jersey,30,1981,0,0,0,-19.3953142,10.43217629,1.861108638,-13.48689253
New Jersey,30,1982,0,0,0,-24.55587469,11.78202509,1.861108638,-26.68553702
New Jersey,30,1983,0,0,0,-14.2543079,11.47399555,1.861108638,4.410558029
New Jersey,30,1984,0,0,0,-23.86839206,12.27110877,1.861108638,-22.68603065
New Jersey,30,1985,0,0,0,-19.56865029,12.87496073,1.861108638,-4.445911423
New Jersey,30,1986,0,0,0,-25.71693212,12.31330669,1.861108638,-23.9447038
New Jersey,30,1987,0,0,0,-23.33671279,15.33778704,1.861108638,-10.03731883
New Jersey,30,1988,0,0,0,-27.24329714,15.15337312,1.861108638,-24.97752714
New Jersey,30,1989,0,0,0,-31.1882323,14.36186306,1.861108638,-34.90544212
New Jersey,30,1990,0,0,0,-26.25692612,17.25381492,1.861108638,-14.44746429
New Jersey,30,1991,0,0,0,-31.54682078,16.92646422,1.861108638,-28.33803328
New Jersey,30,1992,0,0,0,-22.77894033,16.70492852,1.861108638,-3.252198017
New Jersey,30,1993,0,0,0,-25.69354827,18.39512566,1.861108638,-6.916772686
New Jersey,30,1994,0,0,0,-36.36200042,18.87813349,1.861108638,-38.92343771
New Jersey,30,1995,0,0,0,-32.24540983,19.32158108,1.861108638,-24.9760215
New Jersey,30,1996,0,0,0,-22.50012952,19.68864025,1.861108638,9.713153268
New Jersey,30,1997,0,0,0,-26.38224895,20.05391765,1.861108638,-2.283499609
New Jersey,30,1998,0,0,0,-32.34082977,19.93808829,1.861108638,-19.41630467
New Jersey,30,1999,0,0,0,-37.87676742,20.19403734,1.861108638,-30.45940686
New Jersey,30,2000,0,1,0,-34.52143391,20.619529,1.861108638,-23.6596346
New Jersey,30,2001,0,1,0,-38.56914432,20.80529302,1.861108638,-32.50336245
New Jersey,30,2002,0,1,0,-40.9067498,21.79208272,1.861108638,-35.39003087
New Jersey,30,2003,0,1,0,-44.89317541,21.23460365,1.861108638,-47.88479413
New Jersey,30,2004,0,1,0,-38.70826505,25.16895597,1.861108638,-25.22707747
New Jersey,30,2005,0,1,0,-39.11038862,24.707962,1.861108638,-24.47918668
New Jersey,30,2006,0,1,0,-32.54863566,22.87689142,1.861108638,-5.674235193
New Jersey,30,2007,0,1,0,-41.52007628,24.09711516,1.861108638,-30.0898882
New Jersey,30,2008,0,1,0,-39.4606324,24.53334465,1.861108638,-19.76834639
New Jersey,30,2009,0,1,0,-38.57702472,26.27996512,1.861108638,-12.6457275
New Jersey,30,2010,0,1,0,-42.9220951,25.91663093,1.861108638,-26.91657346
New Mexico,31,1961,0,0,0,-0.568648689,0.939524353,2.005764186,1.376285041
New Mexico,31,1962,0,0,0,-0.389246309,1.769822511,2.005764186,3.218982014
New Mexico,31,1963,0,0,0,-0.373629324,4.058708314,2.005764186,6.974255795
New Mexico,31,1964,0,0,0,-0.278687089,3.070508391,2.005764186,9.339447658
New Mexico,31,1965,0,0,0,0.621180683,3.629287735,2.005764186,11.52795503
New Mexico,31,1966,0,0,0,1.689890796,5.715064987,2.005764186,16.95145726
New Mexico,31,1967,0,0,0,-0.677875382,4.960916206,2.005764186,12.97215516
New Mexico,31,1968,0,0,0,1.999798006,3.734938765,2.005764186,18.99570862
New Mexico,31,1969,0,0,0,3.351436137,4.813147148,2.005764186,26.80447642
New Mexico,31,1970,0,0,0,4.456081491,5.55433803,2.005764186,36.07818171
New Mexico,31,1971,0,0,0,3.864084092,7.724081797,2.005764186,37.5047709
New Mexico,31,1972,0,0,0,3.483984574,7.359813827,2.005764186,35.19573511
New Mexico,31,1973,0,0,0,0.963786791,7.900771451,2.005764186,29.52106008
New Mexico,31,1974,0,0,0,2.42637416,8.110682716,2.005764186,36.05588118
New Mexico,31,1975,0,0,0,2.922422405,7.944158865,2.005764186,39.68842653
New Mexico,31,1976,0,0,0,4.308136652,10.78691314,2.005764186,49.05049894
New Mexico,31,1977,0,0,0,3.635796379,9.997850478,2.005764186,46.54037611
New Mexico,31,1978,0,0,0,2.584039937,8.033382843,2.005764186,41.10921708
New Mexico,31,1979,0,0,0,6.052915027,11.2013559,2.005764186,56.35577355
New Mexico,31,1980,0,0,0,5.420472723,10.52720859,2.005764186,56.26641901
New Mexico,31,1981,0,0,0,4.897384126,10.43217629,2.005764186,54.22181372
New Mexico,31,1982,0,0,0,6.200443554,11.78202509,2.005764186,63.3469113
New Mexico,31,1983,0,0,0,3.599262198,11.47399555,2.005764186,54.52986039
New Mexico,31,1984,0,0,0,6.026851804,12.27110877,2.005764186,65.93328884
New Mexico,31,1985,0,0,0,4.941152089,12.87496073,2.005764186,66.66770581
New Mexico,31,1986,0,0,0,6.493614581,12.31330669,2.005764186,71.2510558
New Mexico,31,1987,0,0,0,5.892600943,15.33778704,2.005764186,73.75561154
New Mexico,31,1988,0,0,0,6.879027045,15.15337312,2.005764186,77.78614002
New Mexico,31,1989,0,0,0,7.87513686,14.36186306,2.005764186,81.0393386
New Mexico,31,1990,0,0,0,6.62996494,17.25381492,2.005764186,81.06117288
New Mexico,31,1991,0,0,0,7.965681696,16.92646422,2.005764186,88.3879471
New Mexico,31,1992,0,0,0,5.751761461,16.70492852,2.005764186,83.40508715
New Mexico,31,1993,0,0,0,6.487710078,18.39512566,2.005764186,87.89874822
New Mexico,31,1994,0,0,0,9.18153126,18.87813349,2.005764186,95.54051951
New Mexico,31,1995,0,0,0,8.142077854,19.32158108,2.005764186,94.64830957
New Mexico,31,1996,0,0,0,5.681360764,19.68864025,2.005764186,90.30225592
New Mexico,31,1997,0,0,0,6.66160939,20.05391765,2.005764186,93.29558073
New Mexico,31,1998,0,0,0,8.16617172,19.93808829,2.005764186,103.2032571
New Mexico,31,1999,0,0,0,9.564015182,20.19403734,2.005764186,106.8599271
New Mexico,31,2000,0,1,0,8.71678183,20.619529,2.005764186,103.3627529
New Mexico,31,2001,0,1,0,9.738842753,20.80529302,2.005764186,113.3407641
New Mexico,31,2002,0,1,0,10.32909625,21.79208272,2.005764186,114.518167
New Mexico,31,2003,0,1,0,11.33568254,21.23460365,2.005764186,119.2289999
New Mexico,31,2004,0,1,0,9.773971219,25.16895597,2.005764186,118.6237376
New Mexico,31,2005,0,1,0,9.875508815,24.707962,2.005764186,120.4765137
New Mexico,31,2006,0,1,0,8.218643429,22.87689142,2.005764186,116.6309799
New Mexico,31,2007,0,1,0,10.48396331,24.09711516,2.005764186,123.7518234
New Mexico,31,2008,0,1,0,9.963946586,24.53334465,2.005764186,126.624296
New Mexico,31,2009,0,1,0,9.740832579,26.27996512,2.005764186,130.5032604
New Mexico,31,2010,0,1,0,10.83797793,25.91663093,2.005764186,134.7754043
New York,32,1961,0,0,0,-0.809286239,0.939524353,2.385280401,6.602242071
New York,32,1962,0,0,0,-0.55396537,1.769822511,2.385280401,11.01244646
New York,32,1963,0,0,0,-0.531739677,4.058708314,2.385280401,13.55087979
New York,32,1964,0,0,0,-0.396620322,3.070508391,2.385280401,14.46615011
New York,32,1965,0,0,0,0.884048426,3.629287735,2.385280401,21.38340504
New York,32,1966,0,0,0,2.405009265,5.715064987,2.385280401,28.72101732
New York,32,1967,0,0,0,-0.964734869,4.960916206,2.385280401,18.97677936
New York,32,1968,0,0,0,2.846061263,3.734938765,2.385280401,30.15697871
New York,32,1969,0,0,0,4.769678005,4.813147148,2.385280401,38.98506683
New York,32,1970,0,0,0,6.341780959,5.55433803,2.385280401,49.6325776
New York,32,1971,0,0,0,5.499265435,7.724081797,2.385280401,45.89290746
New York,32,1972,0,0,0,4.958317543,7.359813827,2.385280401,50.02885969
New York,32,1973,0,0,0,1.371636656,7.900771451,2.385280401,36.72104275
New York,32,1974,0,0,0,3.453153511,8.110682716,2.385280401,47.94653686
New York,32,1975,0,0,0,4.159116659,7.944158865,2.385280401,48.61657456
New York,32,1976,0,0,0,6.131229656,10.78691314,2.385280401,61.61267202
New York,32,1977,0,0,0,5.174372212,9.997850478,2.385280401,59.1779105
New York,32,1978,0,0,0,3.677539404,8.033382843,2.385280401,51.328914
New York,32,1979,0,0,0,8.614353517,11.2013559,2.385280401,71.10122416
New York,32,1980,0,0,0,7.71427784,10.52720859,2.385280401,70.0142741
New York,32,1981,0,0,0,6.969831557,10.43217629,2.385280401,71.27798892
New York,32,1982,0,0,0,8.824312334,11.78202509,2.385280401,76.7163241
New York,32,1983,0,0,0,5.122377703,11.47399555,2.385280401,67.80128115
New York,32,1984,0,0,0,8.577261005,12.27110877,2.385280401,82.49298246
New York,32,1985,0,0,0,7.032121,12.87496073,2.385280401,79.36267443
New York,32,1986,0,0,0,9.241545826,12.31330669,2.385280401,86.50862418
New York,32,1987,0,0,0,8.386198621,15.33778704,2.385280401,88.8553736
New York,32,1988,0,0,0,9.790054965,15.15337312,2.385280401,92.67052026
New York,32,1989,0,0,0,11.20769292,14.36186306,2.385280401,97.03005328
New York,32,1990,0,0,0,9.435596161,17.25381492,2.385280401,98.44740876
New York,32,1991,0,0,0,11.33655401,16.92646422,2.385280401,106.3044725
New York,32,1992,0,0,0,8.185759481,16.70492852,2.385280401,98.31364522
New York,32,1993,0,0,0,9.233142689,18.39512566,2.385280401,102.2088386
New York,32,1994,0,0,0,13.06691995,18.87813349,2.385280401,114.1167447
New York,32,1995,0,0,0,11.5875965,19.32158108,2.385280401,112.7537862
New York,32,1996,0,0,0,8.085567014,19.68864025,2.385280401,105.6428928
New York,32,1997,0,0,0,9.480631731,20.05391765,2.385280401,109.8303492
New York,32,1998,0,0,0,11.62188627,19.93808829,2.385280401,121.4375724
New York,32,1999,0,0,0,13.61126126,20.19403734,2.385280401,128.3613466
New York,32,2000,0,1,0,12.40550047,20.619529,2.385280401,125.1165285
New York,32,2001,0,1,0,13.86007138,20.80529302,2.385280401,130.6649878
New York,32,2002,0,1,0,14.70010502,21.79208272,2.385280401,136.7305475
New York,32,2003,0,1,0,16.13265284,21.23460365,2.385280401,139.9820531
New York,32,2004,0,1,0,13.91006531,25.16895597,2.385280401,137.8225486
New York,32,2005,0,1,0,14.05457101,24.707962,2.385280401,138.6649659
New York,32,2006,0,1,0,11.69656267,22.87689142,2.385280401,133.6871525
New York,32,2007,0,1,0,14.92050786,24.09711516,2.385280401,145.3268838
New York,32,2008,0,1,0,14.18043338,24.53334465,2.385280401,147.2148443
New York,32,2009,0,1,0,13.86290325,26.27996512,2.385280401,151.1804758
New York,32,2010,0,1,0,15.42433238,25.91663093,2.385280401,152.616948
North Carolina,33,1961,0,0,0,-0.78532142,0.939524353,1.629339968,0.441938612
North Carolina,33,1962,0,0,0,-0.537561186,1.769822511,1.629339968,5.231349344
North Carolina,33,1963,0,0,0,-0.515993647,4.058708314,1.629339968,7.802835126
North Carolina,33,1964,0,0,0,-0.384875486,3.070508391,1.629339968,10.36795579
North Carolina,33,1965,0,0,0,0.857869727,3.629287735,1.629339968,14.50580303
North Carolina,33,1966,0,0,0,2.333791433,5.715064987,1.629339968,22.63653205
North Carolina,33,1967,0,0,0,-0.93616686,4.960916206,1.629339968,11.641007
