state,state_num,year,treated,post,treatedpost,y,xit,xt,xi
Missouri,25,2006,0,0,0,152.257996440076,11.396507975944909,22.87689141679665,1.311991383532642
Missouri,25,2007,0,0,0,163.940930781793,14.53774853762037,24.097115164700924,1.311991383532642
Missouri,25,2008,0,0,0,166.031470235083,13.816659370704587,24.533344646376783,1.311991383532642
Missouri,25,2009,0,0,0,170.922490865525,13.50727491075248,26.279965118336317,1.311991383532642
Missouri,25,2010,0,0,0,172.255036257342,15.028648334829034,25.91663093352817,1.311991383532642
Montana,26,1961,0,0,0,8.60285820064481,0.9111764988325027,0.9395243534477874,3.025571369696699
Montana,26,1962,0,0,0,12.172843817502,0.6237103777733355,1.76982251051672,3.025571369696699
Montana,26,1963,0,0,0,16.4803267536784,0.5986864397391409,4.058708314149124,3.025571369696699
Montana,26,1964,0,0,0,18.2489548262968,0.4465553704302805,3.070508391424576,3.025571369696699
Montana,26,1965,0,0,0,16.2086443642907,-0.9953513486972584,3.629287735160946,3.025571369696699
Montana,26,1966,0,0,0,14.7956840259855,-2.7078032670852004,5.715064986883281,3.025571369696699
Montana,26,1967,0,0,0,26.7457674414774,1.0861963265433643,4.960916205989203,3.025571369696699
Montana,26,1968,0,0,0,13.1397740790895,-3.2043843228994775,3.734938765393466,3.025571369696699
Montana,26,1969,0,0,0,11.2999875745457,-5.3701870799826805,4.813147148106474,3.025571369696699
Montana,26,1970,0,0,0,8.57770395229906,-7.140219976060664,5.554338029900042,3.025571369696699
Montana,26,1971,0,0,0,15.7933519271932,-6.191630579718567,7.724081797439462,3.025571369696699
Montana,26,1972,0,0,0,19.6140698745272,-5.582576598361166,7.359813827057364,3.025571369696699
Montana,26,1973,0,0,0,32.9141597769245,-1.5443276137009943,7.9007714505940525,3.025571369696699
Montana,26,1974,0,0,0,28.9749835334963,-3.8879103267972726,8.110682715945119,3.025571369696699
Montana,26,1975,0,0,0,28.6832597945566,-4.682755214139463,7.944158865245925,3.025571369696699
Montana,26,1976,0,0,0,27.0890503082024,-6.903159972195785,10.786913136803078,3.025571369696699
Montana,26,1977,0,0,0,31.1886983151958,-5.825832849723573,9.997850478229239,3.025571369696699
Montana,26,1978,0,0,0,36.9951900011929,-4.140546714778832,8.033382843370362,3.025571369696699
Montana,26,1979,0,0,0,24.3936970287046,-9.698912570628211,11.201355901563685,3.025571369696699
Montana,26,1980,0,0,0,28.8085979772697,-8.685516117724239,10.527208592272066,3.025571369696699
Montana,26,1981,0,0,0,32.6965153596413,-7.847343016097733,10.432176294013155,3.025571369696699
Montana,26,1982,0,0,0,31.4550308004626,-9.935305494314775,11.782025085341704,3.025571369696699
Montana,26,1983,0,0,0,44.7705071718419,-5.767292159977653,11.47399555169276,3.025571369696699
Montana,26,1984,0,0,0,35.1168600951651,-9.657150060854777,12.27110877070886,3.025571369696699
Montana,26,1985,0,0,0,46.205020128051,-7.917474785800257,12.874960732150743,3.025571369696699
Montana,26,1986,0,0,0,38.2461581348222,-10.405069261735623,12.313306689257587,3.025571369696699
Montana,26,1987,0,0,0,44.7929736102486,-9.442032656950408,15.337787044494524,3.025571369696699
Montana,26,1988,0,0,0,44.783106652784,-11.02263646242293,15.153373117836516,3.025571369696699
Montana,26,1989,0,0,0,38.315279819696,-12.61875700220187,14.361863062988052,3.025571369696699
Montana,26,1990,0,0,0,51.3626003083091,-10.623550803302628,17.253814921069928,3.025571369696699
Montana,26,1991,0,0,0,47.0813258539302,-12.763841882560289,16.926464221476813,3.025571369696699
Montana,26,1992,0,0,0,58.1045109728887,-9.216357951751199,16.70492851700773,3.025571369696699
Montana,26,1993,0,0,0,56.3441891657494,-10.395608157761234,18.39512566104502,3.025571369696699
Montana,26,1994,0,0,0,46.1488496739549,-14.712063288424465,18.87813348753304,3.025571369696699
Montana,26,1995,0,0,0,53.0170957480056,-13.046490971598658,19.321581081637486,3.025571369696699
Montana,26,1996,0,0,0,71.2667517745625,-9.103551113563634,19.68864025410009,3.025571369696699
Montana,26,1997,0,0,0,63.6184047904231,-10.674256413552389,20.05391765353759,3.025571369696699
Montana,26,1998,0,0,0,63.727758395073,-13.085097873391295,19.938088289423277,3.025571369696699
Montana,26,1999,0,0,0,60.4568926871216,-15.324937928426987,20.194037336260084,3.025571369696699
Montana,26,2000,0,0,0,61.0597841381236,-13.967370182201114,20.61952899898762,3.025571369696699
Montana,26,2001,0,0,0,62.0937322657492,-15.605073585173372,20.805293021079486,3.025571369696699
Montana,26,2002,0,0,0,59.7732152357532,-16.550868628697522,21.7920827219804,3.025571369696699
Montana,26,2003,0,0,0,55.9755060087563,-18.163776201487902,21.234603648431737,3.025571369696699
Montana,26,2004,0,0,0,70.5284406836911,-15.661361823111438,25.16895596533851,3.025571369696699
Montana,26,2005,0,0,0,71.4321575876917,-15.824060995786493,24.70796199830499,3.025571369696699
Montana,26,2006,0,0,0,78.9188570176472,-13.169176125322567,22.87689141679665,3.025571369696699
Montana,26,2007,0,0,0,70.7812367696376,-16.799020486071278,24.097115164700924,3.025571369696699
Montana,26,2008,0,0,0,77.2773641173097,-15.965769611222594,24.533344646376783,3.025571369696699
Montana,26,2009,0,0,0,84.8244068479201,-15.608261991156258,26.279965118336317,3.025571369696699
Montana,26,2010,0,0,0,75.9012687365502,-17.366277219710337,25.91663093352817,3.025571369696699
Nebraska,27,1961,0,0,0,8.97505914848629,1.5407504693896983,0.9395243534477874,1.7152269929489912
Nebraska,27,1962,0,0,0,15.4135160372426,1.0546607145254583,1.76982251051672,1.7152269929489912
Nebraska,27,1963,0,0,0,19.8755444830268,1.012346580741756,4.058708314149124,1.7152269929489912
Nebraska,27,1964,0,0,0,17.2862510098768,0.7551011219895638,3.070508391424576,1.7152269929489912
Nebraska,27,1965,0,0,0,13.1425302027631,-1.6830856147826112,3.629287735160946,1.7152269929489912
Nebraska,27,1966,0,0,0,8.67930065821192,-4.578749737424263,5.715064986883281,1.7152269929489912
Nebraska,27,1967,0,0,0,29.9134396922698,1.8366995879672012,4.960916205989203,1.7152269929489912
Nebraska,27,1968,0,0,0,7.11883134231371,-5.4184416037270235,3.734938765393466,1.7152269929489912
Nebraska,27,1969,0,0,0,0.147507125563388,-9.080697619830515,4.813147148106474,1.7152269929489912
Nebraska,27,1970,0,0,0,-6.79397066026058,-12.073728079858528,5.554338029900042,1.7152269929489912
Nebraska,27,1971,0,0,0,3.57556267080515,-10.46971441231458,7.724081797439462,1.7152269929489912
Nebraska,27,1972,0,0,0,8.05042929800898,-9.439836876115544,7.359813827057364,1.7152269929489912
Nebraska,27,1973,0,0,0,27.7982891614472,-2.6113749627542555,7.9007714505940525,1.7152269929489912
Nebraska,27,1974,0,0,0,20.883597499646,-6.5742473259937775,8.110682715945119,1.7152269929489912
Nebraska,27,1975,0,0,0,19.3349414164696,-7.918287295015854,7.944158865245925,1.7152269929489912
Nebraska,27,1976,0,0,0,13.8816716866226,-11.672872359044465,10.786913136803078,1.7152269929489912
Nebraska,27,1977,0,0,0,18.1356356773291,-9.851170118301704,9.997850478229239,1.7152269929489912
Nebraska,27,1978,0,0,0,26.5837229752496,-7.001441874872348,8.033382843370362,1.7152269929489912
Nebraska,27,1979,0,0,0,5.39176781470193,-16.40033968711047,11.201355901563685,1.7152269929489912
Nebraska,27,1980,0,0,0,11.5545386485858,-14.686740771323825,10.527208592272066,1.7152269929489912
Nebraska,27,1981,0,0,0,18.6577474625661,-13.2694351215232,10.432176294013155,1.7152269929489912
Nebraska,27,1982,0,0,0,10.8488875749975,-16.800067411209103,11.782025085341704,1.7152269929489912
Nebraska,27,1983,0,0,0,32.6839416016564,-9.752180959428541,11.47399555169276,1.7152269929489912
Nebraska,27,1984,0,0,0,15.1969836983255,-16.329721528478462,12.27110877070886,1.7152269929489912
Nebraska,27,1985,0,0,0,29.8629696711687,-13.388024173399259,12.874960732150743,1.7152269929489912
Nebraska,27,1986,0,0,0,16.6898572514333,-17.59441268469162,12.313306689257587,1.7152269929489912
Nebraska,27,1987,0,0,0,28.8419135870621,-15.965969564436119,15.337787044494524,1.7152269929489912
Nebraska,27,1988,0,0,0,18.1033101756368,-18.63868561705745,15.153373117836516,1.7152269929489912
Nebraska,27,1989,0,0,0,12.4133386246811,-21.337639633121253,14.361863062988052,1.7152269929489912
Nebraska,27,1990,0,0,0,28.6987571359983,-17.963853224645916,17.253814921069928,1.7152269929489912
Nebraska,27,1991,0,0,0,20.3205207210531,-21.58297036520226,16.926464221476813,1.7152269929489912
Nebraska,27,1992,0,0,0,37.598528399144,-15.584365771525981,16.70492851700773,1.7152269929489912
Nebraska,27,1993,0,0,0,37.1956314675799,-17.57841446655478,18.39512566104502,1.7152269929489912
Nebraska,27,1994,0,0,0,15.7976422615583,-24.877308014830422,18.87813348753304,1.7152269929489912
Nebraska,27,1995,0,0,0,26.3444664173148,-22.060914777910924,19.321581081637486,1.7152269929489912
Nebraska,27,1996,0,0,0,52.2996981457491,-15.39361547330104,19.68864025410009,1.7152269929489912
Nebraska,27,1997,0,0,0,44.4814689291562,-18.049593685350416,20.05391765353759,1.7152269929489912
Nebraska,27,1998,0,0,0,33.4945964757015,-22.1261969731112,19.938088289423277,1.7152269929489912
Nebraska,27,1999,0,0,0,28.196959907644,-25.913646079377575,20.194037336260084,1.7152269929489912
Nebraska,27,2000,0,0,0,32.3174538395013,-23.618072011229522,20.61952899898762,1.7152269929489912
Nebraska,27,2001,0,0,0,27.8090520350737,-26.387340413217203,20.805293021079486,1.7152269929489912
Nebraska,27,2002,0,0,0,27.6373343494575,-27.986628980386627,21.7920827219804,1.7152269929489912
Nebraska,27,2003,0,0,0,19.4198279545579,-30.713968966704467,21.234603648431737,1.7152269929489912
Nebraska,27,2004,0,0,0,36.7171580444073,-26.482520797188165,25.16895596533851,1.7152269929489912
Nebraska,27,2005,0,0,0,38.3460728714987,-26.757636350530028,24.70796199830499,1.7152269929489912
Nebraska,27,2006,0,0,0,51.4335682155466,-22.268368776592254,22.87689141679665,1.7152269929489912
Nebraska,27,2007,0,0,0,36.0186221054077,-28.406240429121784,24.097115164700924,1.7152269929489912
Nebraska,27,2008,0,0,0,44.8887795772468,-26.997258000154986,24.533344646376783,1.7152269929489912
Nebraska,27,2009,0,0,0,51.6741538875569,-26.392731836307053,26.279965118336317,1.7152269929489912
Nebraska,27,2010,0,0,0,42.0203913860352,-29.36544106669169,25.91663093352817,1.7152269929489912
Nevada,28,1961,0,0,0,7.18624855957178,-0.2233199342870826,0.9395243534477874,0.7792822877454644
Nevada,28,1962,0,0,0,9.20210330904043,-0.1528649616808403,1.76982251051672,0.7792822877454644
Nevada,28,1963,0,0,0,13.4289254605406,-0.1467318533263549,4.058708314149124,0.7792822877454644
Nevada,28,1964,0,0,0,16.1211478725495,-0.10944610194381889,3.070508391424576,0.7792822877454644
Nevada,28,1965,0,0,0,17.1702411923091,0.24395031925037808,3.629287735160946,0.7792822877454644
Nevada,28,1966,0,0,0,21.1467258391202,0.6636545701547718,5.715064986883281,0.7792822877454644
Nevada,28,1967,0,0,0,21.9811121094184,-0.2662154835834117,4.960916205989203,0.7792822877454644
Nevada,28,1968,0,0,0,23.6263762051838,0.7853614501003662,3.734938765393466,0.7792822877454644
Nevada,28,1969,0,0,0,29.4726771647792,1.3161773019252645,4.813147148106474,0.7792822877454644
Nevada,28,1970,0,0,0,37.2338966541962,1.749994054820658,5.554338029900042,0.7792822877454644
Nevada,28,1971,0,0,0,40.2390096981391,1.5175046063680573,7.724081797439462,0.7792822877454644
Nevada,28,1972,0,0,0,39.1224539725787,1.3682317758370937,7.359813827057364,0.7792822877454644
Nevada,28,1973,0,0,0,38.5391731300737,0.378498722971158,7.9007714505940525,0.7792822877454644
Nevada,28,1974,0,0,0,42.9093957582017,0.9528866029873787,8.110682715945119,0.7792822877454644
Nevada,28,1975,0,0,0,46.1382211536362,1.1476948626792383,7.944158865245925,0.7792822877454644
Nevada,28,1976,0,0,0,53.4757455379675,1.691893100117554,10.786913136803078,0.7792822877454644
Nevada,28,1977,0,0,0,52.6905183281239,1.4278513667053618,9.997850478229239,0.7792822877454644
Nevada,28,1978,0,0,0,49.6754900233201,1.0148051683090893,8.033382843370362,0.7792822877454644
Nevada,28,1979,0,0,0,59.1023151427825,2.3771031416022175,11.201355901563685,0.7792822877454644
Nevada,28,1980,0,0,0,60.6651685560844,2.1287301539766013,10.527208592272066,0.7792822877454644
Nevada,28,1981,0,0,0,60.0735463879465,1.923302597168159,10.432176294013155,0.7792822877454644
Nevada,28,1982,0,0,0,67.3246796957565,2.435040601854163,11.782025085341704,0.7792822877454644
Nevada,28,1983,0,0,0,63.7465619939998,1.4135036492171142,11.47399555169276,0.7792822877454644
Nevada,28,1984,0,0,0,71.2273134259125,2.3668675824649736,12.27110877070886,0.7792822877454644
Nevada,28,1985,0,0,0,74.4397003023325,1.9404911684509698,12.874960732150743,0.7792822877454644
Nevada,28,1986,0,0,0,76.6947138362452,2.5501748418233623,12.313306689257587,0.7792822877454644
Nevada,28,1987,0,0,0,80.7942195651119,2.314144532029097,15.337787044494524,0.7792822877454644
Nevada,28,1988,0,0,0,83.5276386625378,2.7015341743479153,15.153373117836516,0.7792822877454644
Nevada,28,1989,0,0,0,85.4660856981068,3.092726807733886,14.361863062988052,0.7792822877454644
Nevada,28,1990,0,0,0,88.2564225387456,2.6037224076003556,17.253814921069928,0.7792822877454644
Nevada,28,1991,0,0,0,93.6497360943022,3.128285611093286,16.926464221476813,0.7792822877454644
Nevada,28,1992,0,0,0,93.2002820098478,2.2588339962548325,16.70492851700773,0.7792822877454644
Nevada,28,1993,0,0,0,96.8531633105325,2.5478560231087104,18.39512566104502,0.7792822877454644
Nevada,28,1994,0,0,0,100.08722655908,3.6057745244835484,18.87813348753304,0.7792822877454644
Nevada,28,1995,0,0,0,101.588733201638,3.1975599789805504,19.321581081637486,0.7792822877454644
Nevada,28,1996,0,0,0,102.225709501502,2.231186207134438,19.68864025410009,0.7792822877454644
Nevada,28,1997,0,0,0,103.933179300542,2.616149828153313,20.05391765353759,0.7792822877454644
Nevada,28,1998,0,0,0,111.59978561508,3.207022131244581,19.938088289423277,0.7792822877454644
Nevada,28,1999,0,0,0,113.209810043998,3.7559837589259986,20.194037336260084,0.7792822877454644
Nevada,28,2000,0,0,0,111.756158526985,3.4232579475536893,20.61952899898762,0.7792822877454644
Nevada,28,2001,0,0,0,120.372139398145,3.8246421105584543,20.805293021079486,0.7792822877454644
Nevada,28,2002,0,0,0,120.974195561838,4.056446692041288,21.7920827219804,0.7792822877454644
Nevada,28,2003,0,0,0,124.351190505753,4.451753653566531,21.234603648431737,0.7792822877454644
Nevada,28,2004,0,0,0,127.091114474216,3.838437775408866,25.16895596533851,0.7792822877454644
Nevada,28,2005,0,0,0,129.258905519099,3.8783136596057375,24.70796199830499,0.7792822877454644
Nevada,28,2006,0,0,0,128.931913344605,3.2276288410536274,22.87689141679665,0.7792822877454644
Nevada,28,2007,0,0,0,132.425709183436,4.117266145300816,24.097115164700924,0.7792822877454644
Nevada,28,2008,0,0,0,136.745568459469,3.9130449753581216,24.533344646376783,0.7792822877454644
Nevada,28,2009,0,0,0,141.531010594053,3.825423555882703,26.279965118336317,0.7792822877454644
Nevada,28,2010,0,0,0,144.304332479055,4.256294902783583,25.91663093352817,0.7792822877454644
New Hampshire,29,1961,0,0,0,8.03943786318798,0.022115348560862065,0.9395243534477874,2.1813034797491504
New Hampshire,29,1962,0,0,0,12.162748202533,0.015138200363110855,1.76982251051672,2.1813034797491504
New Hampshire,29,1963,0,0,0,15.1326823713546,0.01453083931648518,4.058708314149124,2.1813034797491504
New Hampshire,29,1964,0,0,0,16.1315174143902,0.010838435452894552,3.070508391424576,2.1813034797491504
New Hampshire,29,1965,0,0,0,19.60177567546,-0.024158373317539318,3.629287735160946,2.1813034797491504
New Hampshire,29,1966,0,0,0,22.7518156336554,-0.06572163918029067,5.715064986883281,2.1813034797491504
New Hampshire,29,1967,0,0,0,23.8930648682391,0.026363290095622004,4.960916205989203,2.1813034797491504
New Hampshire,29,1968,0,0,0,23.8284631772101,-0.07777425813186047,3.734938765393466,2.1813034797491504
New Hampshire,29,1969,0,0,0,27.2280011605555,-0.13034089362821327,4.813147148106474,2.1813034797491504
New Hampshire,29,1970,0,0,0,33.5303205967585,-0.17330171901288177,5.554338029900042,2.1813034797491504
New Hampshire,29,1971,0,0,0,32.8872672378548,-0.15027831447147516,7.724081797439462,2.1813034797491504
New Hampshire,29,1972,0,0,0,39.1904105604027,-0.13549584246154273,7.359813827057364,2.1813034797491504
New Hampshire,29,1973,0,0,0,37.4366757512113,-0.03748268695793051,7.9007714505940525,2.1813034797491504
New Hampshire,29,1974,0,0,0,42.7469745890703,-0.09436425561970357,8.110682715945119,2.1813034797491504
New Hampshire,29,1975,0,0,0,41.7412473283091,-0.11365609617739449,7.944158865245925,2.1813034797491504
New Hampshire,29,1976,0,0,0,49.1593301155046,-0.16754798785099537,10.786913136803078,2.1813034797491504
New Hampshire,29,1977,0,0,0,50.1735850040263,-0.14139996399604385,9.997850478229239,2.1813034797491504
New Hampshire,29,1978,0,0,0,47.4377986891389,-0.10049604434178785,8.033382843370362,2.1813034797491504
New Hampshire,29,1979,0,0,0,52.4949418467321,-0.23540426298922706,11.201355901563685,2.1813034797491504
New Hampshire,29,1980,0,0,0,54.6820078658718,-0.2108079133083159,10.527208592272066,2.1813034797491504
New Hampshire,29,1981,0,0,0,58.7400919437985,-0.1904644449236945,10.432176294013155,2.1813034797491504
New Hampshire,29,1982,0,0,0,58.9629527158468,-0.24114180331357496,11.782025085341704,2.1813034797491504
New Hampshire,29,1983,0,0,0,61.9572017342703,-0.13997911110927255,11.47399555169276,2.1813034797491504
New Hampshire,29,1984,0,0,0,66.5010185620706,-0.23439063669223703,12.27110877070886,2.1813034797491504
New Hampshire,29,1985,0,0,0,68.6328025734418,-0.19216662724967493,12.874960732150743,2.1813034797491504
New Hampshire,29,1986,0,0,0,69.4693471235875,-0.2525435344502837,12.313306689257587,2.1813034797491504
New Hampshire,29,1987,0,0,0,74.9522603282761,-0.22916947879917401,15.337787044494524,2.1813034797491504
New Hampshire,29,1988,0,0,0,74.9407484999329,-0.2675326325234401,15.153373117836516,2.1813034797491504
New Hampshire,29,1989,0,0,0,75.4311483572375,-0.30627239603532946,14.361863062988052,2.1813034797491504
New Hampshire,29,1990,0,0,0,82.8100722718868,-0.2578463440070049,17.253814921069928,2.1813034797491504
New Hampshire,29,1991,0,0,0,85.3084201299939,-0.3097937804258934,16.926464221476813,2.1813034797491504
New Hampshire,29,1992,0,0,0,87.5282815586619,-0.22369208251728445,16.70492851700773,2.1813034797491504
New Hampshire,29,1993,0,0,0,88.6954598733426,-0.25231390208769283,18.39512566104502,2.1813034797491504
New Hampshire,29,1994,0,0,0,89.2877375522723,-0.35707945506700284,18.87813348753304,2.1813034797491504
New Hampshire,29,1995,0,0,0,92.9840257048305,-0.3166540134680131,19.321581081637486,2.1813034797491504
New Hampshire,29,1996,0,0,0,97.1663204327461,-0.22095412499778816,19.68864025410009,2.1813034797491504
New Hampshire,29,1997,0,0,0,97.554213977797,-0.2590770300992181,20.05391765353759,2.1813034797491504
New Hampshire,29,1998,0,0,0,103.06213142471,-0.31759104936730714,19.938088289423277,2.1813034797491504
New Hampshire,29,1999,0,0,0,104.354689834665,-0.3719546590534263,20.194037336260084,2.1813034797491504
New Hampshire,29,2000,0,0,0,105.326003548563,-0.33900485850299733,20.61952899898762,2.1813034797491504
New Hampshire,29,2001,0,0,0,106.891503000961,-0.37875388807350135,20.805293021079486,2.1813034797491504
New Hampshire,29,2002,0,0,0,110.868095016411,-0.4017094703141242,21.7920827219804,2.1813034797491504
New Hampshire,29,2003,0,0,0,110.204515633947,-0.44085667528968875,21.234603648431737,2.1813034797491504
New Hampshire,29,2004,0,0,0,115.39498351712,-0.3801200712481904,25.16895596533851,2.1813034797491504
New Hampshire,29,2005,0,0,0,116.292036917461,-0.38406897567985987,24.70796199830499,2.1813034797491504
New Hampshire,29,2006,0,0,0,119.081560328152,-0.3196317295760598,22.87689141679665,2.1813034797491504
New Hampshire,29,2007,0,0,0,121.28515405855,-0.4077324140894275,24.097115164700924,2.1813034797491504
New Hampshire,29,2008,0,0,0,125.954009952856,-0.3875084140636001,24.533344646376783,2.1813034797491504
New Hampshire,29,2009,0,0,0,131.398263216199,-0.3788312745181204,26.279965118336317,2.1813034797491504
New Hampshire,29,2010,0,0,0,128.522440600164,-0.42150041667070354,25.91663093352817,2.1813034797491504
New Jersey,30,1961,0,0,0,14.4221131562956,2.7672852612956054,0.9395243534477874,1.8611086375609553
New Jersey,30,1962,0,0,0,16.3490993851629,1.8942373271707318,1.76982251051672,1.8611086375609553
New Jersey,30,1963,0,0,0,19.127885971311,1.8182384674653622,4.058708314149124,1.8611086375609553
New Jersey,30,1964,0,0,0,20.4135648193612,1.3562093584804757,3.070508391424576,1.8611086375609553
New Jersey,30,1965,0,0,0,8.18576380197124,-3.0229281819602307,3.629287735160946,1.8611086375609553
New Jersey,30,1966,0,0,0,-3.21365984731397,-8.2237240327139,5.715064986883281,1.8611086375609553
New Jersey,30,1967,0,0,0,30.6683478487194,3.2988285904742427,4.960916205989203,1.8611086375609553
New Jersey,30,1968,0,0,0,-7.36953212164499,-9.731863716468045,3.734938765393466,1.8611086375609553
New Jersey,30,1969,0,0,0,-20.0468384486066,-16.309507077802664,4.813147148106474,1.8611086375609553
New Jersey,30,1970,0,0,0,-34.7402215576068,-21.68517902676213,5.554338029900042,1.8611086375609553
New Jersey,30,1971,0,0,0,-23.6973283509368,-18.804269061588272,7.724081797439462,1.8611086375609553
New Jersey,30,1972,0,0,0,-13.8401627121233,-16.95454388967779,7.359813827057364,1.8611086375609553
New Jersey,30,1973,0,0,0,23.0563415381495,-4.690194544616069,7.9007714505940525,1.8611086375609553
New Jersey,30,1974,0,0,0,5.7862014937045,-11.807763872719066,8.110682715945119,1.8611086375609553
New Jersey,30,1975,0,0,0,-0.0768996244593337,-14.221744637781075,7.944158865245925,1.8611086375609553
New Jersey,30,1976,0,0,0,-14.2821864007777,-20.96521680695234,10.786913136803078,1.8611086375609553
New Jersey,30,1977,0,0,0,-5.74631208399764,-17.69332440034255,9.997850478229239,1.8611086375609553
New Jersey,30,1978,0,0,0,10.0214464927041,-12.57503229307902,8.033382843370362,1.8611086375609553
New Jersey,30,1979,0,0,0,-36.3178865834753,-29.456047035545776,11.201355901563685,1.8611086375609553
New Jersey,30,1980,0,0,0,-24.5483633625455,-26.37831503569322,10.527208592272066,1.8611086375609553
New Jersey,30,1981,0,0,0,-14.4156604692088,-23.83274447552469,10.432176294013155,1.8611086375609553
New Jersey,30,1982,0,0,0,-30.1749480480248,-30.17398330193389,11.782025085341704,1.8611086375609553
New Jersey,30,1983,0,0,0,10.8980814454062,-17.515533612139023,11.47399555169276,1.8611086375609553
New Jersey,30,1984,0,0,0,-23.4292216577489,-29.329212357611453,12.27110877070886,1.8611086375609553
New Jersey,30,1985,0,0,0,-3.55026434242454,-24.045737910819653,12.874960732150743,1.8611086375609553
New Jersey,30,1986,0,0,0,-27.5614495475586,-31.600677637817306,12.313306689257587,1.8611086375609553
New Jersey,30,1987,0,0,0,-12.3147895534598,-28.675890830952806,15.337787044494524,1.8611086375609553
New Jersey,30,1988,0,0,0,-24.8642981184083,-33.47625785143268,15.153373117836516,1.8611086375609553
New Jersey,30,1989,0,0,0,-37.1766980912439,-38.32374991322408,14.361863062988052,1.8611086375609553
New Jersey,30,1990,0,0,0,-16.3365080224116,-32.26421620649,17.253814921069928,1.8611086375609553
New Jersey,30,1991,0,0,0,-32.6125973110713,-38.76437941976549,16.926464221476813,1.8611086375609553
New Jersey,30,1992,0,0,0,1.17969031187214,-27.99050629091563,16.70492851700773,1.8611086375609553
New Jersey,30,1993,0,0,0,-5.28917012814781,-31.57194382651131,18.39512566104502,1.8611086375609553
New Jersey,30,1994,0,0,0,-42.3641625769373,-44.68121813223934,18.87813348753304,1.8611086375609553
New Jersey,30,1995,0,0,0,-28.1052509473955,-39.62279780436683,19.321581081637486,1.8611086375609553
New Jersey,30,1996,0,0,0,14.4060392949713,-27.647906694580794,19.68864025410009,1.8611086375609553
New Jersey,30,1997,0,0,0,-0.301506575724428,-32.418211495096486,20.05391765353759,1.8611086375609553
New Jersey,30,1998,0,0,0,-16.9441606882133,-39.740048754596494,19.938088289423277,1.8611086375609553
New Jersey,30,1999,0,0,0,-34.0325640178148,-46.54254682154807,20.194037336260084,1.8611086375609553
New Jersey,30,2000,0,0,0,-23.9925535046961,-42.41955065104243,20.61952899898762,1.8611086375609553
New Jersey,30,2001,0,0,0,-34.2241809593664,-47.39333179577747,20.805293021079486,1.8611086375609553
New Jersey,30,2002,0,0,0,-40.2119143949335,-50.265755181920944,21.7920827219804,1.8611086375609553
New Jersey,30,2003,0,0,0,-57.0809805656746,-55.16423024107122,21.234603648431737,1.8611086375609553
New Jersey,30,2004,0,0,0,-26.9460846993819,-47.564281783436165,25.16895596533851,1.8611086375609553
New Jersey,30,2005,0,0,0,-26.0911781229902,-48.05840671219097,24.70796199830499,1.8611086375609553
New Jersey,30,2006,0,0,0,-1.76069886348294,-39.99539830285968,22.87689141679665,1.8611086375609553
New Jersey,30,2007,0,0,0,-32.080026941675,-51.01940387496055,24.097115164700924,1.8611086375609553
New Jersey,30,2008,0,0,0,-19.8633498482369,-48.48878234566856,24.533344646376783,1.8611086375609553
New Jersey,30,2009,0,0,0,-12.1498812482086,-47.40301513253469,26.279965118336317,1.8611086375609553
New Jersey,30,2010,0,0,0,-30.1887026783992,-52.74218886818789,25.91663093352817,1.8611086375609553
New Mexico,31,1961,0,0,0,5.81146910007071,-0.053406502202781224,0.9395243534477874,2.005764185899887
New Mexico,31,1962,0,0,0,9.51244442683052,-0.03655734065477956,1.76982251051672,2.005764185899887
New Mexico,31,1963,0,0,0,14.4832776919953,-0.03509062042718604,4.058708314149124,2.005764185899887
New Mexico,31,1964,0,0,0,16.1167646270509,-0.02617380979986469,3.070508391424576,2.005764185899887
New Mexico,31,1965,0,0,0,16.7832054892506,0.05834021626419627,3.629287735160946,2.005764185899887
New Mexico,31,1966,0,0,0,22.4872821760843,0.15871162319658083,5.715064986883281,2.005764185899887
New Mexico,31,1967,0,0,0,21.8570398212233,-0.06366488444392457,4.960916205989203,2.005764185899887
New Mexico,31,1968,0,0,0,23.1742474430032,0.18781757279601158,3.734938765393466,2.005764185899887
New Mexico,31,1969,0,0,0,27.5381374125581,0.31476109017728726,4.813147148106474,2.005764185899887
New Mexico,31,1970,0,0,0,31.9078906114088,0.4185074728863537,5.554338029900042,2.005764185899887
New Mexico,31,1971,0,0,0,35.2928123151613,0.3629081002618499,7.724081797439462,2.005764185899887
New Mexico,31,1972,0,0,0,35.9044244829289,0.327209810371083,7.359813827057364,2.005764185899887
New Mexico,31,1973,0,0,0,37.9447423768144,0.09051718981845623,7.9007714505940525,2.005764185899887
New Mexico,31,1974,0,0,0,41.0303138184539,0.22788086797493645,8.110682715945119,2.005764185899887
New Mexico,31,1975,0,0,0,43.4102327176437,0.2744688619377981,7.944158865245925,2.005764185899887
New Mexico,31,1976,0,0,0,47.6841009475726,0.40461274926823687,10.786913136803078,2.005764185899887
New Mexico,31,1977,0,0,0,48.9064902708226,0.34146771269941645,9.997850478229239,2.005764185899887
New Mexico,31,1978,0,0,0,48.4368653873466,0.2426885653074816,8.033382843370362,2.005764185899887
New Mexico,31,1979,0,0,0,51.9358133071352,0.5684793190249486,11.201355901563685,2.005764185899887
New Mexico,31,1980,0,0,0,54.3712401969488,0.5090814307303608,10.527208592272066,2.005764185899887
New Mexico,31,1981,0,0,0,58.4581141165674,0.45995385373986086,10.432176294013155,2.005764185899887
